id,email,password,name,is_seller,balance,address0,email0@email.com,password0,First0 Last0,True,0,0Address Street
79,email79@email.com,password79,First79 Last79,False,790,79Address Street
80,email80@email.com,password80,First80 Last80,True,800,80Address Street
81,email81@email.com,password81,First81 Last81,False,810,81Address Street
82,email82@email.com,password82,First82 Last82,True,820,82Address Street
83,email83@email.com,password83,First83 Last83,False,830,83Address Street
84,email84@email.com,password84,First84 Last84,True,840,84Address Street
85,email85@email.com,password85,First85 Last85,False,850,85Address Street
86,email86@email.com,password86,First86 Last86,True,860,86Address Street
87,email87@email.com,password87,First87 Last87,False,870,87Address Street
88,email88@email.com,password88,First88 Last88,True,880,88Address Street
89,email89@email.com,password89,First89 Last89,False,890,89Address Street
90,email90@email.com,password90,First90 Last90,True,900,90Address Street
91,email91@email.com,password91,First91 Last91,False,910,91Address Street
92,email92@email.com,password92,First92 Last92,True,920,92Address Street
93,email93@email.com,password93,First93 Last93,False,930,93Address Street
94,email94@email.com,password94,First94 Last94,True,940,94Address Street
95,email95@email.com,password95,First95 Last95,False,950,95Address Street
96,email96@email.com,password96,First96 Last96,True,960,96Address Street
97,email97@email.com,password97,First97 Last97,False,970,97Address Street
98,email98@email.com,password98,First98 Last98,True,980,98Address Street
99,email99@email.com,password99,First99 Last99,False,990,99Address Street
